seed,info_mode,method,support_mask,period,reference_bin,action_index,price,optimal_action,myopic_action,matches_optimal,matches_myopic,off_support,ranking_len,valid_output,parse_note,raw_response,cell_id
0,log_only,Random policy,none,1,7,7,1.55,3,2,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,7,0,0.5,3,2,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,8,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,8,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,8,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,8,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,8,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,8,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,8,1,0.65,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,8,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,9,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,9,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,9,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,9,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,9,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,9,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,9,8,1.7,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,9,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,10,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,10,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,10,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,10,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,10,3,0.95,3,3,True,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,10,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,10,2,0.8,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,10,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,11,10,2.0,10,3,True,False,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,11,10,2.0,10,3,True,False,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,11,3,0.95,10,3,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,11,3,0.95,10,3,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,11,3,0.95,10,3,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,11,3,0.95,10,3,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,11,7,1.55,10,3,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,11,10,2.0,10,3,True,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,12,4,1.1,4,3,True,False,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,12,4,1.1,4,3,True,False,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,12,3,0.95,4,3,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,12,3,0.95,4,3,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,12,3,0.95,4,3,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,12,3,0.95,4,3,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,12,1,0.65,4,3,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,12,3,0.95,4,3,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,13,4,1.1,4,3,True,False,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,13,4,1.1,4,3,True,False,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,13,3,0.95,4,3,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,13,3,0.95,4,3,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,13,4,1.1,4,3,True,False,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,13,4,1.1,4,3,True,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,13,9,1.85,4,3,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,13,4,1.1,4,3,True,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,14,4,1.1,4,4,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,14,4,1.1,4,4,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,14,4,1.1,4,4,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,14,4,1.1,4,4,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,14,4,1.1,4,4,True,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,14,4,1.1,4,4,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,14,2,0.8,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,14,4,1.1,4,4,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,15,4,1.1,4,4,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,15,4,1.1,4,4,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,15,4,1.1,4,4,True,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,15,4,1.1,4,4,True,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,15,4,1.1,4,4,True,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,15,4,1.1,4,4,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,15,3,0.95,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,15,4,1.1,4,4,True,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,16,5,1.25,5,4,True,False,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,16,5,1.25,5,4,True,False,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,16,4,1.1,5,4,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,16,5,1.25,5,4,True,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,16,5,1.25,5,4,True,False,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,16,5,1.25,5,4,True,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,16,3,0.95,5,4,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,16,5,1.25,5,4,True,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,17,7,1.55,7,4,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,17,0,0.5,7,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,17,4,1.1,7,4,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,17,0,0.5,7,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,17,10,2.0,7,4,False,False,True,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,17,0,0.5,7,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,17,8,1.7,7,4,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,17,0,0.5,7,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,18,6,1.4,6,5,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,18,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,18,5,1.25,6,5,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,18,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,18,10,2.0,6,5,False,False,True,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,18,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,18,0,0.5,6,5,False,False,False,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,18,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,19,6,1.4,6,5,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,19,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,19,5,1.25,6,5,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,19,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,19,10,2.0,6,5,False,False,True,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,19,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,19,4,1.1,6,5,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,19,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,1,20,6,1.4,6,5,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,1,20,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,1,20,5,1.25,6,5,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,1,20,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,1,20,10,2.0,6,5,False,False,True,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,1,20,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,1,20,6,1.4,6,5,True,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,1,20,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,0,10,2.0,10,0,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,0,0,0.5,10,0,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,0,0,0.5,10,0,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,0,0,0.5,10,0,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,0,0,0.5,10,0,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,0,0,0.5,10,0,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,0,3,0.95,10,0,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,0,0,0.5,10,0,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,1,10,2.0,10,1,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,1,0,0.5,10,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,1,1,0.65,10,1,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,1,0,0.5,10,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,1,10,2.0,10,1,True,False,True,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,1,0,0.5,10,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,1,2,0.8,10,1,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,1,0,0.5,10,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,2,10,2.0,10,1,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,2,1,0.65,10,1,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,2,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,2,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,2,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,2,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,2,2,0.8,10,1,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,2,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,3,10,2.0,10,1,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,3,1,0.65,10,1,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,3,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,3,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,3,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,3,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,3,0,0.5,10,1,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,3,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,4,10,2.0,10,1,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,4,1,0.65,10,1,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,4,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,4,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,4,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,4,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,4,8,1.7,10,1,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,4,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,5,10,2.0,10,2,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,5,2,0.8,10,2,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,5,2,0.8,10,2,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,5,2,0.8,10,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,5,2,0.8,10,2,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,5,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,5,3,0.95,10,2,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,5,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,6,10,2.0,10,2,True,False,False,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,6,10,2.0,10,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,6,2,0.8,10,2,False,True,False,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,6,2,0.8,10,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,6,2,0.8,10,2,False,True,False,11,True,deterministic,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM) + support top3,top3,2,6,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,Random policy,none,2,6,1,0.65,10,2,False,False,True,11,True,chance_floor,,N100_noise0.5
0,log_only,Random policy + support top3,top3,2,6,10,2.0,10,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
0,log_only,DP oracle,none,2,7,10,2.0,10,2,True,False,True,1,True,deterministic,,N100_noise0.5
0,log_only,DP oracle + support top3,top3,2,7,0,0.5,10,2,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Myopic one-step optimizer,none,2,7,2,0.8,10,2,False,True,True,1,True,deterministic,,N100_noise0.5
0,log_only,Myopic one-step optimizer + support top3,top3,2,7,0,0.5,10,2,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
0,log_only,Heuristic proxy (not LLM),none,2,7,10,2.0,10,2,True,False,True,11,True,deterministic,,N100_noise0.5
